so_band,res_num_per_chip,freq_hz,resonator_height_um,wiggles,sliders,slider_delta_um,resonator_impedance_ohms,coupling_capacitance_f,coupling_inductance_h,x_pos_mm,y_pos_mm
5.0,49.0,4815788571.428571,2271.0,17.0,3.0,28.067015813392786,50.0,3.1094392186656836e-15,3.754131505138374e-11,8.125,0.2
5.0,50.0,4819510714.285714,2271.0,17.0,3.0,28.896517557609698,50.0,3.1094392186656836e-15,3.754131505138374e-11,-7.375,0.2
5.0,51.0,4821381428.571428,2271.0,17.0,3.0,29.312933789424378,50.0,3.1094392186656836e-15,3.754131505138374e-11,-6.375,0.2
5.0,52.0,4823252142.857142,2271.0,17.0,3.0,29.729027004415812,50.0,3.1094392186656836e-15,3.754131505138374e-11,-5.375,0.2
5.0,53.0,4825122857.142858,2271.0,17.0,3.0,30.144797578287367,50.0,3.1094392186656836e-15,3.754131505138374e-11,-4.375,0.2
5.0,54.0,4826993571.428572,2271.0,17.0,3.0,30.560245886158512,50.0,3.1094392186656836e-15,3.754131505138374e-11,-3.375,0.2
5.0,55.0,4828864285.714287,2271.0,17.0,3.0,30.975372302573945,50.0,3.1094392186656836e-15,3.754131505138374e-11,-2.375,0.2
5.0,56.0,4830734999.999999,2271.0,17.0,3.0,31.390177201488385,50.0,3.1094392186656836e-15,3.754131505138374e-11,-1.375,0.2
5.0,57.0,4832605714.285714,2271.0,17.0,3.0,31.80466095628482,50.0,3.1094392186656836e-15,3.754131505138374e-11,-0.375,0.2
5.0,58.0,4834476428.571428,2271.0,17.0,3.0,32.218823939765386,50.0,3.1094392186656836e-15,3.754131505138374e-11,0.625,0.2
5.0,59.0,4836347142.857142,2271.0,17.0,3.0,32.63266652415744,50.0,3.1094392186656836e-15,3.754131505138374e-11,1.625,0.2
5.0,60.0,4838217857.142858,2271.0,17.0,3.0,33.04618908111054,50.0,3.1094392186656836e-15,3.754131505138374e-11,2.625,0.2
5.0,61.0,4840088571.428572,2271.0,17.0,3.0,33.459391981699454,50.0,3.1094392186656836e-15,3.754131505138374e-11,3.625,0.2
5.0,62.0,4841959285.714287,2271.0,17.0,3.0,33.87227559643027,50.0,3.1094392186656836e-15,3.754131505138374e-11,4.625,0.2
5.0,63.0,4843829999.999999,2271.0,17.0,3.0,34.28484029522822,50.0,3.1094392186656836e-15,3.754131505138374e-11,5.625,0.2
5.0,64.0,4845700714.285714,2271.0,17.0,3.0,34.69708644745593,50.0,3.1094392186656836e-15,3.754131505138374e-11,6.625,0.2
5.0,65.0,4847571428.571428,2271.0,17.0,3.0,35.10901442189821,50.0,3.1094392186656836e-15,3.754131505138374e-11,7.625,0.2
6.0,0.0,4851571428.571428,2770.0,15.0,3.0,29.144744135862837,50.0,3.0370275267665144e-15,0.0,-8.125,-0.2
6.0,1.0,4853442142.857142,2671.0,15.0,3.0,27.32963082950829,50.0,3.0370275267665144e-15,3.737465771998669e-11,-7.125,-0.2
6.0,2.0,4855312857.142858,2671.0,15.0,3.0,27.740246022494418,50.0,3.0370275267665144e-15,3.737465771998669e-11,-6.125,-0.2
6.0,3.0,4857183571.428572,2671.0,15.0,3.0,28.150544923667255,50.0,3.0370275267665144e-15,3.737465771998669e-11,-5.125,-0.2
6.0,4.0,4859054285.714287,2671.0,15.0,3.0,28.560527898334087,50.0,3.0370275267665144e-15,3.737465771998669e-11,-4.125,-0.2
6.0,5.0,4860924999.999999,2671.0,15.0,3.0,28.970195311247195,50.0,3.0370275267665144e-15,3.737465771998669e-11,-3.125,-0.2
6.0,6.0,4862795714.285714,2671.0,15.0,3.0,29.379547526597776,50.0,3.0370275267665144e-15,3.737465771998669e-11,-2.125,-0.2
6.0,7.0,4864666428.571428,2671.0,15.0,3.0,29.788584908011373,50.0,3.0370275267665144e-15,3.737465771998669e-11,-1.125,-0.2
6.0,8.0,4866537142.857142,2671.0,15.0,3.0,30.19730781856309,50.0,3.0370275267665144e-15,3.737465771998669e-11,-0.125,-0.2
6.0,9.0,4868407857.142858,2671.0,15.0,3.0,30.60571662075934,50.0,3.0370275267665144e-15,3.737465771998669e-11,0.875,-0.2
6.0,10.0,4870278571.428572,2671.0,15.0,3.0,31.01381167655761,50.0,3.0370275267665144e-15,3.737465771998669e-11,1.875,-0.2
6.0,11.0,4872149285.714287,2671.0,15.0,3.0,31.421593347355824,50.0,3.0370275267665144e-15,3.737465771998669e-11,2.875,-0.2
6.0,12.0,4874019999.999999,2671.0,15.0,3.0,31.829061993998423,50.0,3.0370275267665144e-15,3.737465771998669e-11,3.875,-0.2
6.0,13.0,4875890714.285714,2671.0,15.0,3.0,32.23621797677636,50.0,3.0370275267665144e-15,3.737465771998669e-11,4.875,-0.2
6.0,14.0,4877761428.571428,2671.0,15.0,3.0,32.643061655427104,50.0,3.0370275267665144e-15,3.737465771998669e-11,5.875,-0.2
6.0,15.0,4879632142.857142,2671.0,15.0,3.0,33.04959338913464,50.0,3.0370275267665144e-15,3.737465771998669e-11,6.875,-0.2
6.0,16.0,4881502857.142858,2671.0,15.0,3.0,33.4558135365386,50.0,3.0370275267665144e-15,3.737465771998669e-11,7.875,-0.2
6.0,17.0,4885225000.000001,2671.0,15.0,3.0,34.26314066573728,50.0,3.0370275267665144e-15,3.737465771998669e-11,-7.625,-0.2
6.0,18.0,4887095714.285715,2671.0,15.0,3.0,34.6684313998981,50.0,3.0370275267665144e-15,3.737465771998669e-11,-6.625,-0.2
6.0,19.0,4888966428.571427,2671.0,15.0,3.0,35.07341197313572,50.0,3.0370275267665144e-15,3.737465771998669e-11,-5.625,-0.2
6.0,20.0,4890837142.857142,2671.0,15.0,3.0,35.478082741355806,50.0,3.0370275267665144e-15,3.737465771998669e-11,-4.625,-0.2
6.0,21.0,4892707857.142857,2671.0,15.0,3.0,35.88244405991661,50.0,3.0370275267665144e-15,3.737465771998669e-11,-3.625,-0.2
6.0,22.0,4894578571.428572,2671.0,15.0,3.0,36.28649628363658,50.0,3.0370275267665144e-15,3.737465771998669e-11,-2.625,-0.2
6.0,23.0,4896449285.714286,2671.0,15.0,3.0,36.690239766788295,50.0,3.0370275267665144e-15,3.737465771998669e-11,-1.625,-0.2
6.0,24.0,4898320000.000001,2671.0,15.0,3.0,37.093674863106045,50.0,3.0370275267665144e-15,3.737465771998669e-11,-0.625,-0.2
6.0,25.0,4900190714.285715,2671.0,15.0,3.0,37.49680192577672,50.0,3.0370275267665144e-15,3.737465771998669e-11,0.375,-0.2
6.0,26.0,4902061428.571427,2671.0,15.0,3.0,37.899621307462624,50.0,3.0370275267665144e-15,3.737465771998669e-11,1.375,-0.2
6.0,27.0,4903932142.857142,2671.0,15.0,3.0,38.30213336027104,50.0,3.0370275267665144e-15,3.737465771998669e-11,2.375,-0.2
6.0,28.0,4905802857.142857,2671.0,15.0,3.0,38.7043384357862,50.0,3.0370275267665144e-15,3.737465771998669e-11,3.375,-0.2
6.0,29.0,4907673571.428572,2671.0,15.0,3.0,39.10623688504795,50.0,3.0370275267665144e-15,3.737465771998669e-11,4.375,-0.2
6.0,30.0,4909544285.714286,2671.0,15.0,3.0,39.507829058560915,50.0,3.0370275267665144e-15,3.737465771998669e-11,5.375,-0.2
6.0,31.0,4911415000.000001,2671.0,15.0,3.0,39.909115306303605,50.0,3.0370275267665144e-15,3.737465771998669e-11,6.375,-0.2
6.0,32.0,4913285714.285715,2671.0,15.0,3.0,40.31009597771016,50.0,3.0370275267665144e-15,3.737465771998669e-11,7.375,-0.2
6.0,33.0,4919285714.285715,2271.0,17.0,3.0,50.37629489110277,50.0,2.964952783861603e-15,3.720686271706943e-11,-7.875,0.2
6.0,34.0,4921156428.571427,2271.0,17.0,3.0,50.775993717613446,50.0,2.964952783861603e-15,3.720686271706943e-11,-6.875,0.2
6.0,35.0,4923027142.857142,2271.0,17.0,3.0,51.17538877886791,50.0,2.964952783861603e-15,3.720686271706943e-11,-5.875,0.2
6.0,36.0,4924897857.142857,2271.0,17.0,3.0,51.57448042101743,50.0,2.964952783861603e-15,3.720686271706943e-11,-4.875,0.2
6.0,37.0,4926768571.428572,2271.0,17.0,3.0,51.97326898969321,50.0,2.964952783861603e-15,3.720686271706943e-11,-3.875,0.2
6.0,38.0,4928639285.714286,2271.0,17.0,3.0,52.37175482999429,50.0,2.964952783861603e-15,3.720686271706943e-11,-2.875,0.2
6.0,39.0,4930510000.000001,2271.0,17.0,3.0,52.769938286505734,50.0,2.964952783861603e-15,3.720686271706943e-11,-1.875,0.2
6.0,40.0,4932380714.285715,2271.0,17.0,3.0,53.16781970328195,50.0,2.964952783861603e-15,3.720686271706943e-11,-0.875,0.2
6.0,41.0,4934251428.571427,2271.0,17.0,3.0,53.56539942386034,50.0,2.964952783861603e-15,3.720686271706943e-11,0.125,0.2
6.0,42.0,4936122142.857142,2271.0,17.0,3.0,53.962677791255246,50.0,2.964952783861603e-15,3.720686271706943e-11,1.125,0.2
6.0,43.0,4937992857.142857,2271.0,17.0,3.0,54.35965514795792,50.0,2.964952783861603e-15,3.720686271706943e-11,2.125,0.2
6.0,44.0,4939863571.428572,2271.0,17.0,3.0,54.75633183594873,50.0,2.964952783861603e-15,3.720686271706943e-11,3.125,0.2
6.0,45.0,4941734285.714286,2271.0,17.0,3.0,55.15270819668494,50.0,2.964952783861603e-15,3.720686271706943e-11,4.125,0.2
6.0,46.0,4943605000.000001,2271.0,17.0,3.0,55.54878457110685,50.0,2.964952783861603e-15,3.720686271706943e-11,5.125,0.2
6.0,47.0,4945475714.285715,2271.0,17.0,3.0,55.944561299640796,50.0,2.964952783861603e-15,3.720686271706943e-11,6.125,0.2
6.0,48.0,4947346428.571427,2271.0,17.0,3.0,56.34003872219613,50.0,2.964952783861603e-15,3.720686271706943e-11,7.125,0.2
6.0,49.0,4949217142.857142,2271.0,17.0,3.0,56.73521717817128,50.0,2.964952783861603e-15,3.720686271706943e-11,8.125,0.2
6.0,50.0,4952939285.714286,2271.0,17.0,3.0,57.520612215061206,50.0,2.964952783861603e-15,3.720686271706943e-11,-7.375,0.2
6.0,51.0,4954810000.0,2271.0,17.0,3.0,57.91489887249061,50.0,2.964952783861603e-15,3.720686271706943e-11,-6.375,0.2
6.0,52.0,4956680714.285714,2271.0,17.0,3.0,58.30888791233026,50.0,2.964952783861603e-15,3.720686271706943e-11,-5.375,0.2
6.0,53.0,4958551428.571429,2271.0,17.0,3.0,58.7025796714271,50.0,2.964952783861603e-15,3.720686271706943e-11,-4.375,0.2
6.0,54.0,4960422142.857143,2271.0,17.0,3.0,59.09597448612324,50.0,2.964952783861603e-15,3.720686271706943e-11,-3.375,0.2
6.0,55.0,4962292857.142857,2271.0,17.0,3.0,59.489072692243795,50.0,2.964952783861603e-15,3.720686271706943e-11,-2.375,0.2
6.0,56.0,4964163571.428571,2271.0,17.0,3.0,59.881874625118186,50.0,2.964952783861603e-15,3.720686271706943e-11,-1.375,0.2
6.0,57.0,4966034285.714286,2271.0,17.0,3.0,60.27438061956492,50.0,2.964952783861603e-15,3.720686271706943e-11,-0.375,0.2
6.0,58.0,4967905000.0,2271.0,17.0,3.0,60.66659100990377,50.0,2.964952783861603e-15,3.720686271706943e-11,0.625,0.2
6.0,59.0,4969775714.285714,2271.0,17.0,3.0,61.05850612994054,50.0,2.964952783861603e-15,3.720686271706943e-11,1.625,0.2
6.0,60.0,4971646428.571429,2271.0,17.0,3.0,61.45012631298839,50.0,2.964952783861603e-15,3.720686271706943e-11,2.625,0.2
6.0,61.0,4973517142.857143,2271.0,17.0,3.0,61.84145189185716,50.0,2.964952783861603e-15,3.720686271706943e-11,3.625,0.2
6.0,62.0,4975387857.142857,2271.0,17.0,3.0,62.23248319885188,50.0,2.964952783861603e-15,3.720686271706943e-11,4.625,0.2
6.0,63.0,4977258571.428571,2271.0,17.0,3.0,62.623220565784905,50.0,2.964952783861603e-15,3.720686271706943e-11,5.625,0.2
6.0,64.0,4979129285.714286,2271.0,17.0,3.0,63.013664323960725,50.0,2.964952783861603e-15,3.720686271706943e-11,6.625,0.2
6.0,65.0,4981000000.0,2271.0,17.0,3.0,63.40381480419573,50.0,2.964952783861603e-15,3.720686271706943e-11,7.625,0.2
7.0,0.0,5019000000.0,2770.0,15.0,3.0,64.53012602421684,50.0,2.863257821565709e-15,0.0,-8.125,-0.2
7.0,1.0,5020870714.285714,2671.0,15.0,3.0,62.519275229171555,50.0,2.863257821565709e-15,3.6966766249801595e-11,-7.125,-0.2
7.0,2.0,5022741428.571429,2671.0,15.0,3.0,62.90296677564136,50.0,2.863257821565709e-15,3.6966766249801595e-11,-6.125,-0.2
7.0,3.0,5024612142.857143,2671.0,15.0,3.0,63.286372617566926,50.0,2.863257821565709e-15,3.6966766249801595e-11,-5.125,-0.2
7.0,4.0,5026482857.142857,2671.0,15.0,3.0,63.6694930739438,50.0,2.863257821565709e-15,3.6966766249801595e-11,-4.125,-0.2
7.0,5.0,5028353571.428571,2671.0,15.0,3.0,64.05232846329159,50.0,2.863257821565709e-15,3.6966766249801595e-11,-3.125,-0.2
7.0,6.0,5030224285.714286,2671.0,15.0,3.0,64.43487910365245,50.0,2.863257821565709e-15,3.6966766249801595e-11,-2.125,-0.2
7.0,7.0,5032095000.0,2671.0,15.0,3.0,64.8171453126002,50.0,2.863257821565709e-15,3.6966766249801595e-11,-1.125,-0.2
7.0,8.0,5033965714.285714,2671.0,15.0,3.0,65.19912740723122,50.0,2.863257821565709e-15,3.6966766249801595e-11,-0.125,-0.2
7.0,9.0,5035836428.571429,2671.0,15.0,3.0,65.58082570418112,50.0,2.863257821565709e-15,3.6966766249801595e-11,0.875,-0.2
7.0,10.0,5037707142.857143,2671.0,15.0,3.0,65.96224051959898,50.0,2.863257821565709e-15,3.6966766249801595e-11,1.875,-0.2
7.0,11.0,5039577857.142857,2671.0,15.0,3.0,66.34337216918071,50.0,2.863257821565709e-15,3.6966766249801595e-11,2.875,-0.2
7.0,12.0,5041448571.428571,2671.0,15.0,3.0,66.72422096814631,50.0,2.863257821565709e-15,3.6966766249801595e-11,3.875,-0.2
7.0,13.0,5043319285.714286,2671.0,15.0,3.0,67.1047872312444,50.0,2.863257821565709e-15,3.6966766249801595e-11,4.875,-0.2
7.0,14.0,5045190000.0,2671.0,15.0,3.0,67.48507127276439,50.0,2.863257821565709e-15,3.6966766249801595e-11,5.875,-0.2
7.0,15.0,5047060714.285714,2671.0,15.0,3.0,67.8650734065243,50.0,2.863257821565709e-15,3.6966766249801595e-11,6.875,-0.2
7.0,16.0,5048931428.571429,2671.0,15.0,3.0,68.24479394588145,50.0,2.863257821565709e-15,3.6966766249801595e-11,7.875,-0.2
7.0,17.0,5052653571.428573,2671.0,15.0,3.0,68.99948407644668,50.0,2.863257821565709e-15,3.6966766249801595e-11,-7.625,-0.2
7.0,18.0,5054524285.714285,2671.0,15.0,3.0,69.37836459985981,50.0,2.863257821565709e-15,3.6966766249801595e-11,-6.625,-0.2
7.0,19.0,5056394999.999999,2671.0,15.0,3.0,69.75696477444417,50.0,2.863257821565709e-15,3.6966766249801595e-11,-5.625,-0.2
7.0,20.0,5058265714.285714,2671.0,15.0,3.0,70.13528491124886,50.0,2.863257821565709e-15,3.6966766249801595e-11,-4.625,-0.2
7.0,21.0,5060136428.571428,2671.0,15.0,3.0,70.51332532085767,50.0,2.863257821565709e-15,3.6966766249801595e-11,-3.625,-0.2
7.0,22.0,5062007142.857143,2671.0,15.0,3.0,70.89108631339825,50.0,2.863257821565709e-15,3.6966766249801595e-11,-2.625,-0.2
7.0,23.0,5063877857.142858,2671.0,15.0,3.0,71.26856819854204,50.0,2.863257821565709e-15,3.6966766249801595e-11,-1.625,-0.2
7.0,24.0,5065748571.428573,2671.0,15.0,3.0,71.64577128550131,50.0,2.863257821565709e-15,3.6966766249801595e-11,-0.625,-0.2
7.0,25.0,5067619285.714285,2671.0,15.0,3.0,72.0226958830291,50.0,2.863257821565709e-15,3.6966766249801595e-11,0.375,-0.2
7.0,26.0,5069489999.999999,2671.0,15.0,3.0,72.39934229942533,50.0,2.863257821565709e-15,3.6966766249801595e-11,1.375,-0.2
7.0,27.0,5071360714.285714,2671.0,15.0,3.0,72.77571084253982,50.0,2.863257821565709e-15,3.6966766249801595e-11,2.375,-0.2
7.0,28.0,5073231428.571428,2671.0,15.0,3.0,73.15180181975713,50.0,2.863257821565709e-15,3.6966766249801595e-11,3.375,-0.2
7.0,29.0,5075102142.857143,2671.0,15.0,3.0,73.52761553801777,50.0,2.863257821565709e-15,3.6966766249801595e-11,4.375,-0.2
7.0,30.0,5076972857.142858,2671.0,15.0,3.0,73.90315230380612,50.0,2.863257821565709e-15,3.6966766249801595e-11,5.375,-0.2
7.0,31.0,5078843571.428573,2671.0,15.0,3.0,74.27841242315495,50.0,2.863257821565709e-15,3.6966766249801595e-11,6.375,-0.2
7.0,32.0,5080714285.714285,2671.0,15.0,3.0,74.65339620164995,50.0,2.863257821565709e-15,3.6966766249801595e-11,7.375,-0.2
7.0,33.0,5084714285.714285,2271.0,15.0,3.0,3.8434229764771572,50.0,2.798974812599421e-15,3.681291908587329e-11,-7.875,0.2
7.0,34.0,5086584999.999999,2271.0,15.0,3.0,4.217541515627815,50.0,2.798974812599421e-15,3.681291908587329e-11,-6.875,0.2
7.0,35.0,5088455714.285714,2271.0,15.0,3.0,4.591384973721986,50.0,2.798974812599421e-15,3.681291908587329e-11,-5.875,0.2
7.0,36.0,5090326428.571428,2271.0,15.0,3.0,4.964953654035654,50.0,2.798974812599421e-15,3.681291908587329e-11,-4.875,0.2
7.0,37.0,5092197142.857143,2271.0,15.0,3.0,5.338247859403836,50.0,2.798974812599421e-15,3.681291908587329e-11,-3.875,0.2
7.0,38.0,5094067857.142858,2271.0,15.0,3.0,5.711267892214508,50.0,2.798974812599421e-15,3.681291908587329e-11,-2.875,0.2
7.0,39.0,5095938571.428573,2271.0,15.0,3.0,6.084014054417722,50.0,2.798974812599421e-15,3.681291908587329e-11,-1.875,0.2
7.0,40.0,5097809285.714285,2271.0,15.0,3.0,6.456486647510403,50.0,2.798974812599421e-15,3.681291908587329e-11,-0.875,0.2
7.0,41.0,5099679999.999999,2271.0,15.0,3.0,6.828685972553075,50.0,2.798974812599421e-15,3.681291908587329e-11,0.125,0.2
7.0,42.0,5101550714.285714,2271.0,15.0,3.0,7.20061233016834,50.0,2.798974812599421e-15,3.681291908587329e-11,1.125,0.2
7.0,43.0,5103421428.571428,2271.0,15.0,3.0,7.572266020528716,50.0,2.798974812599421e-15,3.681291908587329e-11,2.125,0.2
7.0,44.0,5105292142.857143,2271.0,15.0,3.0,7.943647343374877,50.0,2.798974812599421e-15,3.681291908587329e-11,3.125,0.2
7.0,45.0,5107162857.142858,2271.0,15.0,3.0,8.314756598001978,50.0,2.798974812599421e-15,3.681291908587329e-11,4.125,0.2
7.0,46.0,5109033571.428573,2271.0,15.0,3.0,8.68559408327333,50.0,2.798974812599421e-15,3.681291908587329e-11,5.125,0.2
7.0,47.0,5110904285.714285,2271.0,15.0,3.0,9.056160097611283,50.0,2.798974812599421e-15,3.681291908587329e-11,6.125,0.2
7.0,48.0,5112774999.999999,2271.0,15.0,3.0,9.426454939000266,50.0,2.798974812599421e-15,3.681291908587329e-11,7.125,0.2
7.0,49.0,5114645714.285714,2271.0,15.0,3.0,9.796478904989826,50.0,2.798974812599421e-15,3.681291908587329e-11,8.125,0.2
7.0,50.0,5118367857.142858,2271.0,15.0,3.0,10.53190767244466,50.0,2.798974812599421e-15,3.681291908587329e-11,-7.375,0.2
7.0,51.0,5120238571.428572,2271.0,15.0,3.0,10.901123575031846,50.0,2.798974812599421e-15,3.681291908587329e-11,-6.375,0.2
7.0,52.0,5122109285.714286,2271.0,15.0,3.0,11.270069785027871,50.0,2.798974812599421e-15,3.681291908587329e-11,-5.375,0.2
7.0,53.0,5123980000.000001,2271.0,15.0,3.0,11.638746597817004,50.0,2.798974812599421e-15,3.681291908587329e-11,-4.375,0.2
7.0,54.0,5125850714.285713,2271.0,15.0,3.0,12.007154308357755,50.0,2.798974812599421e-15,3.681291908587329e-11,-3.375,0.2
7.0,55.0,5127721428.571428,2271.0,15.0,3.0,12.375293211172234,50.0,2.798974812599421e-15,3.681291908587329e-11,-2.375,0.2
7.0,56.0,5129592142.857142,2271.0,15.0,3.0,12.743163600353753,50.0,2.798974812599421e-15,3.681291908587329e-11,-1.375,0.2
7.0,57.0,5131462857.142858,2271.0,15.0,3.0,13.110765769574428,50.0,2.798974812599421e-15,3.681291908587329e-11,-0.375,0.2
7.0,58.0,5133333571.428572,2271.0,15.0,3.0,13.478100012068452,50.0,2.798974812599421e-15,3.681291908587329e-11,0.625,0.2
7.0,59.0,5135204285.714286,2271.0,15.0,3.0,13.845166620644264,50.0,2.798974812599421e-15,3.681291908587329e-11,1.625,0.2
7.0,60.0,5137075000.000001,2271.0,15.0,3.0,14.211965887690624,50.0,2.798974812599421e-15,3.681291908587329e-11,2.625,0.2
7.0,61.0,5138945714.285713,2271.0,15.0,3.0,14.578498105164456,50.0,2.798974812599421e-15,3.681291908587329e-11,3.625,0.2
7.0,62.0,5140816428.571428,2271.0,15.0,3.0,14.944763564599967,50.0,2.798974812599421e-15,3.681291908587329e-11,4.625,0.2
7.0,63.0,5142687142.857142,2271.0,15.0,3.0,15.310762557102564,50.0,2.798974812599421e-15,3.681291908587329e-11,5.625,0.2
7.0,64.0,5144557857.142858,2271.0,15.0,3.0,15.676495373364062,50.0,2.798974812599421e-15,3.681291908587329e-11,6.625,0.2
7.0,65.0,5146428571.428572,2271.0,15.0,3.0,16.04196230364444,50.0,2.798974812599421e-15,3.681291908587329e-11,7.625,0.2
8.0,0.0,5152428571.428572,2770.0,13.0,3.0,10.678367493101305,50.0,2.734889530234139e-15,0.0,-8.125,-0.2
8.0,1.0,5154299285.714286,2671.0,13.0,3.0,8.52008175196275,50.0,2.734889530234139e-15,3.665789594143373e-11,-7.125,-0.2
8.0,2.0,5156170000.000001,2671.0,13.0,3.0,8.884168800751652,50.0,2.734889530234139e-15,3.665789594143373e-11,-6.125,-0.2
8.0,3.0,5158040714.285713,2671.0,13.0,3.0,9.247991755912125,50.0,2.734889530234139e-15,3.665789594143373e-11,-5.125,-0.2
8.0,4.0,5159911428.571428,2671.0,13.0,3.0,9.611550904684307,50.0,2.734889530234139e-15,3.665789594143373e-11,-4.125,-0.2
8.0,5.0,5161782142.857142,2671.0,13.0,3.0,9.974846533890187,50.0,2.734889530234139e-15,3.665789594143373e-11,-3.125,-0.2
8.0,6.0,5163652857.142858,2671.0,13.0,3.0,10.337878929941198,50.0,2.734889530234139e-15,3.665789594143373e-11,-2.125,-0.2
8.0,7.0,5165523571.428572,2671.0,13.0,3.0,10.700648378824539,50.0,2.734889530234139e-15,3.665789594143373e-11,-1.125,-0.2
8.0,8.0,5167394285.714286,2671.0,13.0,3.0,11.06315516612294,50.0,2.734889530234139e-15,3.665789594143373e-11,-0.125,-0.2
8.0,9.0,5169265000.000001,2671.0,13.0,3.0,11.425399576999453,50.0,2.734889530234139e-15,3.665789594143373e-11,0.875,-0.2
8.0,10.0,5171135714.285713,2671.0,13.0,3.0,11.787381896206583,50.0,2.734889530234139e-15,3.665789594143373e-11,1.875,-0.2
8.0,11.0,5173006428.571428,2671.0,13.0,3.0,12.149102408086279,50.0,2.734889530234139e-15,3.665789594143373e-11,2.875,-0.2
8.0,12.0,5174877142.857142,2671.0,13.0,3.0,12.5105613965669,50.0,2.734889530234139e-15,3.665789594143373e-11,3.875,-0.2
8.0,13.0,5176747857.142858,2671.0,13.0,3.0,12.871759145166251,50.0,2.734889530234139e-15,3.665789594143373e-11,4.875,-0.2
8.0,14.0,5178618571.428572,2671.0,13.0,3.0,13.232695936997672,50.0,2.734889530234139e-15,3.665789594143373e-11,5.875,-0.2
8.0,15.0,5180489285.714286,2671.0,13.0,3.0,13.593372054760906,50.0,2.734889530234139e-15,3.665789594143373e-11,6.875,-0.2
8.0,16.0,5182360000.000001,2671.0,13.0,3.0,13.953787780745145,50.0,2.734889530234139e-15,3.665789594143373e-11,7.875,-0.2
8.0,17.0,5186082142.857142,2671.0,13.0,3.0,14.670130243221294,50.0,2.734889530234139e-15,3.665789594143373e-11,-7.625,-0.2
8.0,18.0,5187952857.142857,2671.0,13.0,3.0,15.029769157867761,50.0,2.734889530234139e-15,3.665789594143373e-11,-6.625,-0.2
8.0,19.0,5189823571.428571,2671.0,13.0,3.0,15.389148802949123,50.0,2.734889530234139e-15,3.665789594143373e-11,-5.625,-0.2
8.0,20.0,5191694285.714286,2671.0,13.0,3.0,15.748269458729183,50.0,2.734889530234139e-15,3.665789594143373e-11,-4.625,-0.2
8.0,21.0,5193565000.0,2671.0,13.0,3.0,16.10713140507032,50.0,2.734889530234139e-15,3.665789594143373e-11,-3.625,-0.2
8.0,22.0,5195435714.285715,2671.0,13.0,3.0,16.46573492143348,50.0,2.734889530234139e-15,3.665789594143373e-11,-2.625,-0.2
8.0,23.0,5197306428.571429,2671.0,13.0,3.0,16.824080286875144,50.0,2.734889530234139e-15,3.665789594143373e-11,-1.625,-0.2
8.0,24.0,5199177142.857142,2671.0,13.0,3.0,17.182167780051884,50.0,2.734889530234139e-15,3.665789594143373e-11,-0.625,-0.2
8.0,25.0,5201047857.142857,2671.0,13.0,3.0,17.539997679218843,50.0,2.734889530234139e-15,3.665789594143373e-11,0.375,-0.2
8.0,26.0,5202918571.428571,2671.0,13.0,3.0,17.897570262226694,50.0,2.734889530234139e-15,3.665789594143373e-11,1.375,-0.2
8.0,27.0,5204789285.714286,2671.0,13.0,3.0,18.254885806533807,50.0,2.734889530234139e-15,3.665789594143373e-11,2.375,-0.2
8.0,28.0,5206660000.0,2671.0,13.0,3.0,18.611944589198643,50.0,2.734889530234139e-15,3.665789594143373e-11,3.375,-0.2
8.0,29.0,5208530714.285715,2671.0,13.0,3.0,18.968746886875195,50.0,2.734889530234139e-15,3.665789594143373e-11,4.375,-0.2
8.0,30.0,5210401428.571429,2671.0,13.0,3.0,19.32529297582515,50.0,2.734889530234139e-15,3.665789594143373e-11,5.375,-0.2
8.0,31.0,5212272142.857142,2671.0,13.0,3.0,19.68158313191485,50.0,2.734889530234139e-15,3.665789594143373e-11,6.375,-0.2
8.0,32.0,5214142857.142857,2671.0,13.0,3.0,20.037617630609205,50.0,2.734889530234139e-15,3.665789594143373e-11,7.375,-0.2
8.0,33.0,5218142857.142857,2271.0,15.0,3.0,29.601052587038595,50.0,2.6746943195518064e-15,3.651074658322428e-11,-7.875,0.2
8.0,34.0,5220013571.428571,2271.0,15.0,3.0,29.956286560728387,50.0,2.6746943195518064e-15,3.651074658322428e-11,-6.875,0.2
8.0,35.0,5221884285.714286,2271.0,15.0,3.0,30.311266012780365,50.0,2.6746943195518064e-15,3.651074658322428e-11,-5.875,0.2
8.0,36.0,5223755000.0,2271.0,15.0,3.0,30.665991216640137,50.0,2.6746943195518064e-15,3.651074658322428e-11,-4.875,0.2
8.0,37.0,5225625714.285715,2271.0,15.0,3.0,31.020462445362526,50.0,2.6746943195518064e-15,3.651074658322428e-11,-3.875,0.2
8.0,38.0,5227496428.571429,2271.0,15.0,3.0,31.37467997161157,50.0,2.6746943195518064e-15,3.651074658322428e-11,-2.875,0.2
8.0,39.0,5229367142.857142,2271.0,15.0,3.0,31.728644067655964,50.0,2.6746943195518064e-15,3.651074658322428e-11,-1.875,0.2
8.0,40.0,5231237857.142857,2271.0,15.0,3.0,32.08235500538122,50.0,2.6746943195518064e-15,3.651074658322428e-11,-0.875,0.2
8.0,41.0,5233108571.428571,2271.0,15.0,3.0,32.43581305628206,50.0,2.6746943195518064e-15,3.651074658322428e-11,0.125,0.2
8.0,42.0,5234979285.714286,2271.0,15.0,3.0,32.78901849146699,50.0,2.6746943195518064e-15,3.651074658322428e-11,1.125,0.2
