"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+4.04304430443E+009, +7.25179590669E-002, -1.51421835070E-002
+4.04306430643E+009, +7.23723039211E-002, -1.56629624791E-002
+4.04308430843E+009, +7.22739466891E-002, -1.61812848505E-002
+4.04310431043E+009, +7.21569295997E-002, -1.66840567590E-002
+4.04312431243E+009, +7.19951072519E-002, -1.72015748082E-002
+4.04314431443E+009, +7.18771099721E-002, -1.76936612603E-002
+4.04316431643E+009, +7.17595466538E-002, -1.82191914139E-002
+4.04318431843E+009, +7.15952918013E-002, -1.87672691933E-002
+4.04320432043E+009, +7.15049310332E-002, -1.92779727045E-002
+4.04322432243E+009, +7.13394875366E-002, -1.97646946514E-002
+4.04324432443E+009, +7.11727104932E-002, -2.02978090795E-002
+4.04326432643E+009, +7.10271653864E-002, -2.07897697198E-002
+4.04328432843E+009, +7.08629795739E-002, -2.13217112757E-002
+4.04330433043E+009, +7.07119271536E-002, -2.18020254722E-002
+4.04332433243E+009, +7.05483910196E-002, -2.23094996632E-002
+4.04334433443E+009, +7.03750127358E-002, -2.28303340407E-002
+4.04336433643E+009, +7.01983855072E-002, -2.33577960137E-002
+4.04338433843E+009, +7.00267802868E-002, -2.38404792585E-002
+4.04340434043E+009, +6.98298982455E-002, -2.43578795969E-002
+4.04342434243E+009, +6.96703687297E-002, -2.48476483370E-002
+4.04344434443E+009, +6.94708766083E-002, -2.53285442758E-002
+4.04346434643E+009, +6.93038111024E-002, -2.58448803982E-002
+4.04348434843E+009, +6.91112786854E-002, -2.63468111621E-002
+4.04350435044E+009, +6.88964885371E-002, -2.68354275558E-002
+4.04352435244E+009, +6.87051856230E-002, -2.73498918727E-002
+4.04354435444E+009, +6.85082025130E-002, -2.78050794697E-002
+4.04356435644E+009, +6.82957688946E-002, -2.83373092751E-002
+4.04358435844E+009, +6.80864515320E-002, -2.88308896335E-002
+4.04360436044E+009, +6.78685823087E-002, -2.93068366870E-002
+4.04362436244E+009, +6.76792766592E-002, -2.98179987114E-002
+4.04364436444E+009, +6.74128506679E-002, -3.02554182533E-002
+4.04366436644E+009, +6.72257045551E-002, -3.07614719935E-002
+4.04368436844E+009, +6.69780820522E-002, -3.12496414503E-002
+4.04370437044E+009, +6.67385700185E-002, -3.17192582451E-002
+4.04372437244E+009, +6.65218113354E-002, -3.22245729603E-002
+4.04374437444E+009, +6.62777147709E-002, -3.26774887146E-002
+4.04376437644E+009, +6.60201678956E-002, -3.31241436011E-002
+4.04378437844E+009, +6.57651574890E-002, -3.35794054659E-002
+4.04380438044E+009, +6.55195202251E-002, -3.40762437570E-002
+4.04382438244E+009, +6.52613472653E-002, -3.45443714445E-002
+4.04384438444E+009, +6.50217856195E-002, -3.50217012497E-002
+4.04386438644E+009, +6.47506231967E-002, -3.54760384086E-002
+4.04388438844E+009, +6.45318742356E-002, -3.59547540584E-002
+4.04390439044E+009, +6.42598196649E-002, -3.63698662558E-002
+4.04392439244E+009, +6.39917063780E-002, -3.68371544174E-002
+4.04394439444E+009, +6.36703365790E-002, -3.73285824720E-002
+4.04396439644E+009, +6.34189500354E-002, -3.77485311677E-002
+4.04398439844E+009, +6.31595424553E-002, -3.82362564981E-002
+4.04400440044E+009, +6.28583116714E-002, -3.87076196585E-002
+4.04402440244E+009, +6.26022262479E-002, -3.91158490078E-002
+4.04404440444E+009, +6.22910011551E-002, -3.95497766253E-002
+4.04406440644E+009, +6.20137986311E-002, -3.99924373660E-002
+4.04408440844E+009, +6.17180608800E-002, -4.04534663818E-002
+4.04410441044E+009, +6.14194887258E-002, -4.09201932560E-002
+4.04412441244E+009, +6.11264068660E-002, -4.13394535562E-002
+4.04414441444E+009, +6.08114992971E-002, -4.17893710097E-002
+4.04416441644E+009, +6.05012201053E-002, -4.21865905579E-002
+4.04418441844E+009, +6.01634478575E-002, -4.26390144349E-002
+4.04420442044E+009, +5.98808576614E-002, -4.30668322500E-002
+4.04422442244E+009, +5.95811669271E-002, -4.34891710161E-002
+4.04424442444E+009, +5.92380894619E-002, -4.39299938032E-002
+4.04426442644E+009, +5.89206688568E-002, -4.43385085450E-002
+4.04428442844E+009, +5.86047890650E-002, -4.47435749596E-002
+4.04430443044E+009, +5.82547598595E-002, -4.51759734405E-002
+4.04432443244E+009, +5.79370154520E-002, -4.56117110964E-002
+4.04434443444E+009, +5.75931587037E-002, -4.60072136764E-002
+4.04436443644E+009, +5.72684911407E-002, -4.64261193762E-002
+4.04438443844E+009, +5.69504482781E-002, -4.68357325773E-002
+4.04440444044E+009, +5.65909046490E-002, -4.72420234100E-002
+4.04442444244E+009, +5.62602261692E-002, -4.76654226525E-002
+4.04444444444E+009, +5.59082305109E-002, -4.80378589052E-002
+4.04446444644E+009, +5.55407994162E-002, -4.84353647243E-002
+4.04448444844E+009, +5.51899938564E-002, -4.88357736022E-002
+4.04450445045E+009, +5.48469698369E-002, -4.92469692758E-002
+4.04452445245E+009, +5.44838382750E-002, -4.96316297778E-002
+4.04454445445E+009, +5.40992557960E-002, -5.00274211890E-002
+4.04456445645E+009, +5.37617371343E-002, -5.03654378861E-002
+4.04458445845E+009, +5.33851672635E-002, -5.07549133044E-002
+4.04460446045E+009, +5.29974978415E-002, -5.11324675733E-002
+4.04462446245E+009, +5.26565743198E-002, -5.15240022803E-002
+4.04464446445E+009, +5.22481184798E-002, -5.19127211043E-002
+4.04466446645E+009, +5.18853880411E-002, -5.22938692747E-002
+4.04468446845E+009, +5.15253103373E-002, -5.26388801271E-002
+4.04470447045E+009, +5.11253813001E-002, -5.30094498826E-002
+4.04472447245E+009, +5.07387898130E-002, -5.33705946111E-002
+4.04474447445E+009, +5.03550661762E-002, -5.37361340146E-002
+4.04476447645E+009, +4.99659647595E-002, -5.40935584183E-002
+4.04478447845E+009, +4.95510153429E-002, -5.44465066497E-002
+4.04480448045E+009, +4.91495091360E-002, -5.48208922970E-002
+4.04482448245E+009, +4.87566100179E-002, -5.51322336003E-002
+4.04484448445E+009, +4.83541364441E-002, -5.55001582126E-002
+4.04486448645E+009, +4.79596465971E-002, -5.58487700587E-002
+4.04488448845E+009, +4.75533020186E-002, -5.61659852944E-002
+4.04490449045E+009, +4.71595493438E-002, -5.65200288233E-002
+4.04492449245E+009, +4.67198988544E-002, -5.68298291241E-002
+4.04494449445E+009, +4.63016055510E-002, -5.71687458769E-002
+4.04496449645E+009, +4.58794931040E-002, -5.74853749427E-002
+4.04498449845E+009, +4.54621257789E-002, -5.78493038664E-002
+4.04500450045E+009, +4.50835473054E-002, -5.81347397948E-002
+4.04502450245E+009, +4.46180143734E-002, -5.84602409834E-002
+4.04504450445E+009, +4.41987407808E-002, -5.87929008264E-002
+4.04506450645E+009, +4.37933094232E-002, -5.91047566869E-002
+4.04508450845E+009, +4.33466061579E-002, -5.94292100589E-002
+4.04510451045E+009, +4.29294725926E-002, -5.97103239277E-002
+4.04512451245E+009, +4.25049374101E-002, -6.00400976547E-002
+4.04514451445E+009, +4.20667073705E-002, -6.03326649176E-002
+4.04516451645E+009, +4.16317876798E-002, -6.06215500636E-002
+4.04518451845E+009, +4.11937484928E-002, -6.09134929076E-002
+4.04520452045E+009, +4.07410311729E-002, -6.12022301125E-002
+4.04522452245E+009, +4.02807136355E-002, -6.14829616759E-002
+4.04524452445E+009, +3.98287199979E-002, -6.17756013654E-002
+4.04526452645E+009, +3.93890398998E-002, -6.20569104110E-002
+4.04528452845E+009, +3.89401678286E-002, -6.23369277596E-002
+4.04530453045E+009, +3.85142370226E-002, -6.26298612306E-002
+4.04532453245E+009, +3.80482674476E-002, -6.28980439848E-002
+4.04534453445E+009, +3.75798342263E-002, -6.31434716173E-002
+4.04536453645E+009, +3.71339976533E-002, -6.33994520373E-002
+4.04538453845E+009, +3.66483202832E-002, -6.36760603927E-002
+4.04540454045E+009, +3.61857624935E-002, -6.39159130526E-002
+4.04542454245E+009, +3.57488017849E-002, -6.41803162731E-002
+4.04544454445E+009, +3.52689773988E-002, -6.44429144051E-002
+4.04546454645E+009, +3.47915975075E-002, -6.46932035188E-002
+4.04548454845E+009, +3.43587737409E-002, -6.49175316984E-002
+4.04550455046E+009, +3.38875865062E-002, -6.51631030755E-002
+4.04552455246E+009, +3.34129845500E-002, -6.53973900148E-002
+4.04554455446E+009, +3.29314804394E-002, -6.56434154816E-002
+4.04556455646E+009, +3.24589092670E-002, -6.59017877867E-002
+4.04558455846E+009, +3.19633592046E-002, -6.61040844024E-002
+4.04560456046E+009, +3.15001616194E-002, -6.63351275699E-002
+4.04562456246E+009, +3.10061184944E-002, -6.65242532625E-002
+4.04564456446E+009, +3.05393995452E-002, -6.67566741175E-002
+4.04566456646E+009, +3.00442462721E-002, -6.69933377415E-002
+4.04568456846E+009, +2.95767749765E-002, -6.71878584838E-002
+4.04570457046E+009, +2.90669916488E-002, -6.74006181001E-002
+4.04572457246E+009, +2.85952995507E-002, -6.76037067235E-002
+4.04574457446E+009, +2.81224139289E-002, -6.77855523851E-002
+4.04576457646E+009, +2.76129446602E-002, -6.79961931101E-002
+4.04578457846E+009, +2.71450675041E-002, -6.82029797583E-002
+4.04580458046E+009, +2.66391190304E-002, -6.83905987360E-002
+4.04582458246E+009, +2.61338769038E-002, -6.85759936699E-002
+4.04584458446E+009, +2.56447679123E-002, -6.87706833341E-002
+4.04586458646E+009, +2.51666847326E-002, -6.89172568962E-002
+4.04588458846E+009, +2.46570626127E-002, -6.90896936449E-002
+4.04590459046E+009, +2.41285358236E-002, -6.92663442278E-002
+4.04592459246E+009, +2.36248808291E-002, -6.94247378487E-002
+4.04594459446E+009, +2.31518110623E-002, -6.95884059384E-002
+4.04596459646E+009, +2.26585032127E-002, -6.97740418775E-002
+4.04598459846E+009, +2.21507710530E-002, -6.99364066532E-002
+4.04600460046E+009, +2.16464973261E-002, -7.00694961608E-002
+4.04602460246E+009, +2.11240966861E-002, -7.02483699725E-002
+4.04604460446E+009, +2.06126665644E-002, -7.03386584388E-002
+4.04606460646E+009, +2.00981497082E-002, -7.05169862672E-002
+4.04608460846E+009, +1.96043087716E-002, -7.06493122439E-002
+4.04610461046E+009, +1.91062929921E-002, -7.07946827329E-002
+4.04612461246E+009, +1.85841762387E-002, -7.09058779376E-002
+4.04614461446E+009, +1.81007605312E-002, -7.10310329191E-002
+4.04616461646E+009, +1.75744730568E-002, -7.11551849597E-002
+4.04618461846E+009, +1.70619769480E-002, -7.12728640208E-002
+4.04620462046E+009, +1.65362343518E-002, -7.13965921100E-002
+4.04622462246E+009, +1.60282874970E-002, -7.15291186989E-002
+4.04624462446E+009, +1.55215319590E-002, -7.16615860023E-002
+4.04626462646E+009, +1.49886136780E-002, -7.17407785812E-002
+4.04628462846E+009, +1.44745279988E-002, -7.18274441045E-002
+4.04630463046E+009, +1.39676351769E-002, -7.19034638166E-002
+4.04632463246E+009, +1.34372404883E-002, -7.20240028561E-002
+4.04634463446E+009, +1.29182227523E-002, -7.21161804457E-002
+4.04636463646E+009, +1.23969379083E-002, -7.21953817883E-002
+4.04638463846E+009, +1.18803025662E-002, -7.22798839842E-002
+4.04640464046E+009, +1.13729098870E-002, -7.23369059606E-002
+4.04642464246E+009, +1.08374052168E-002, -7.24544196922E-002
+4.04644464446E+009, +1.03206195471E-002, -7.24926330349E-002
+4.04646464646E+009, +9.77687285443E-003, -7.25948595925E-002
+4.04648464846E+009, +9.23936632165E-003, -7.26691987080E-002
+4.04650465047E+009, +8.74586249884E-003, -7.27165141901E-002
+4.04652465247E+009, +8.22750418553E-003, -7.27532508429E-002
+4.04654465447E+009, +7.71458740141E-003, -7.28114587029E-002
+4.04656465647E+009, +7.18402441446E-003, -7.28445853685E-002
+4.04658465847E+009, +6.63421727959E-003, -7.29189305073E-002
+4.04660466047E+009, +6.10994452171E-003, -7.29763972038E-002
+4.04662466247E+009, +5.59056158185E-003, -7.30235077953E-002
+4.04664466447E+009, +5.07473249040E-003, -7.30324102710E-002
+4.04666466647E+009, +4.55422666826E-003, -7.30613896378E-002
+4.04668466847E+009, +4.01696978954E-003, -7.30689765085E-002
+4.04670467047E+009, +3.48808706931E-003, -7.30871377516E-002
+4.04672467247E+009, +2.95101799943E-003, -7.30996942760E-002
+4.04674467447E+009, +2.43786329319E-003, -7.31489394540E-002
+4.04676467647E+009, +1.92117958877E-003, -7.31514243542E-002
+4.04678467847E+009, +1.39019114676E-003, -7.31425683120E-002
+4.04680468047E+009, +8.78474533162E-004, -7.31459014236E-002
+4.04682468247E+009, +3.59715374593E-004, -7.31403289259E-002
+4.04684468447E+009, -1.92187522358E-004, -7.31677548705E-002
+4.04686468647E+009, -7.21278918517E-004, -7.31566347962E-002
+4.04688468847E+009, -1.24064729546E-003, -7.31649319639E-002
+4.04690469047E+009, -1.78990428780E-003, -7.31449453707E-002
+4.04692469247E+009, -2.27770316447E-003, -7.31091882988E-002
+4.04694469447E+009, -2.80661436883E-003, -7.30887397605E-002
+4.04696469647E+009, -3.35366579104E-003, -7.30858486918E-002
+4.04698469847E+009, -3.84445861224E-003, -7.30283644031E-002
+4.04700470047E+009, -4.40947511984E-003, -7.30069972742E-002
+4.04702470247E+009, -4.92596498645E-003, -7.29736739891E-002
+4.04704470447E+009, -5.45390313460E-003, -7.29277077089E-002
+4.04706470647E+009, -5.95198443123E-003, -7.28508807589E-002
+4.04708470847E+009, -6.50331756823E-003, -7.28201073657E-002
+4.04710471047E+009, -7.00085141937E-003, -7.27829858301E-002
+4.04712471247E+009, -7.50957864628E-003, -7.27260111023E-002
+4.04714471447E+009, -8.05449504425E-003, -7.26727296736E-002
+4.04716471647E+009, -8.57719291523E-003, -7.25869819776E-002
+4.04718471847E+009, -9.09864316872E-003, -7.24981978324E-002
+4.04720472047E+009, -9.63471548115E-003, -7.24503946082E-002
+4.04722472247E+009, -1.01524954430E-002, -7.23580623431E-002
+4.04724472447E+009, -1.06453986371E-002, -7.23010531292E-002
+4.04726472647E+009, -1.11677493199E-002, -7.22239583466E-002
+4.04728472847E+009, -1.17094700390E-002, -7.21325918687E-002
+4.04730473047E+009, -1.21998575204E-002, -7.20486934926E-002
+4.04732473247E+009, -1.27268557385E-002, -7.19328507559E-002
+4.04734473447E+009, -1.32320066792E-002, -7.18620614640E-002
+4.04736473647E+009, -1.37297755793E-002, -7.17363891112E-002
+4.04738473847E+009, -1.42611457324E-002, -7.16414883613E-002
+4.04740474047E+009, -1.47671124648E-002, -7.15476494364E-002
+4.04742474247E+009, -1.53086995208E-002, -7.14241430562E-002
+4.04744474447E+009, -1.58211762975E-002, -7.12713507688E-002
+4.04746474647E+009, -1.63085894646E-002, -7.11925389422E-002
+4.04748474847E+009, -1.68118826478E-002, -7.10542711074E-002
+4.04750475048E+009, -1.73495014827E-002, -7.09277514220E-002
+4.04752475248E+009, -1.78425785158E-002, -7.08085998139E-002
+4.04754475448E+009, -1.83494202118E-002, -7.06499259939E-002
+4.04756475648E+009, -1.88525272163E-002, -7.05482363701E-002
+4.04758475848E+009, -1.93546359051E-002, -7.03949236748E-002
+4.04760476048E+009, -1.98754150926E-002, -7.02336417696E-002
+4.04762476248E+009, -2.03734531743E-002, -7.00781294710E-002
+4.04764476448E+009, -2.08687988009E-002, -6.99814285833E-002
+4.04766476648E+009, -2.13642802107E-002, -6.98162864265E-002
+4.04768476848E+009, -2.18502680430E-002, -6.96378139594E-002
+4.04770477048E+009, -2.23753896865E-002, -6.94662398214E-002
+4.04772477248E+009, -2.28890357799E-002, -6.93100477866E-002
+4.04774477448E+009, -2.33571278181E-002, -6.91235397050E-002
+4.04776477648E+009, -2.38614986076E-002, -6.89568139030E-002
+4.04778477848E+009, -2.43533466512E-002, -6.88062132659E-002
+4.04780478048E+009, -2.48648226222E-002, -6.86427908629E-002
+4.04782478248E+009, -2.53755588223E-002, -6.84172597004E-002
+4.04784478448E+009, -2.58189844298E-002, -6.82529746585E-002
+4.04786478648E+009, -2.63184112842E-002, -6.80339340791E-002
+4.04788478848E+009, -2.67947679071E-002, -6.78510113286E-002
+4.04790479048E+009, -2.72799227095E-002, -6.76701712771E-002
+4.04792479248E+009, -2.77841047609E-002, -6.74521456461E-002
+4.04794479448E+009, -2.82477876360E-002, -6.72714769818E-002
+4.04796479648E+009, -2.87450460939E-002, -6.70355718000E-002
+4.04798479848E+009, -2.92064643130E-002, -6.68202843314E-002
+4.04800480048E+009, -2.97024434838E-002, -6.65991334488E-002
+4.04802480248E+009, -3.01462192391E-002, -6.64159235527E-002
+4.04804480448E+009, -3.06387240237E-002, -6.61978362415E-002
+4.04806480648E+009, -3.11168740232E-002, -6.59579756800E-002
+4.04808480848E+009, -3.15891823695E-002, -6.57133997128E-002
+4.04810481048E+009, -3.20672774731E-002, -6.54814176329E-002
+4.04812481248E+009, -3.25449647005E-002, -6.52543176499E-002
+4.04814481448E+009, -3.30120371420E-002, -6.50089133276E-002
+4.04816481648E+009, -3.34735190035E-002, -6.47928002840E-002
+4.04818481848E+009, -3.39149875019E-002, -6.45452990720E-002
+4.04820482048E+009, -3.43742834698E-002, -6.42978223740E-002
+4.04822482248E+009, -3.48289411676E-002, -6.40226378432E-002
+4.04824482448E+009, -3.52961345314E-002, -6.37883135139E-002
+4.04826482648E+009, -3.57612500595E-002, -6.35148811841E-002
+4.04828482848E+009, -3.62181539726E-002, -6.32538203693E-002
+4.04830483048E+009, -3.66413814078E-002, -6.29802955726E-002
+4.04832483248E+009, -3.71437931039E-002, -6.27109981026E-002
+4.04834483448E+009, -3.75559955169E-002, -6.24614313963E-002
+4.04836483648E+009, -3.80028434631E-002, -6.21513227490E-002
+4.04838483848E+009, -3.84512118829E-002, -6.19020587455E-002
+4.04840484048E+009, -3.88994636628E-002, -6.16098118812E-002
+4.04842484248E+009, -3.93555225911E-002, -6.13125211988E-002
+4.04844484448E+009, -3.97842707011E-002, -6.10434940266E-002
+4.04846484648E+009, -4.02091721739E-002, -6.07480988777E-002
+4.04848484848E+009, -4.06384081157E-002, -6.04504242432E-002
+4.04850485049E+009, -4.10693034361E-002, -6.01740084834E-002
+4.04852485249E+009, -4.15003344205E-002, -5.98667228420E-002
+4.04854485449E+009, -4.19400250790E-002, -5.95597920857E-002
+4.04856485649E+009, -4.23472088279E-002, -5.92714928472E-002
+4.04858485849E+009, -4.27974532619E-002, -5.89505237896E-002
+4.04860486049E+009, -4.32069737404E-002, -5.86213092768E-002
+4.04862486249E+009, -4.36046838238E-002, -5.83337674232E-002
+4.04864486449E+009, -4.40215174061E-002, -5.79871828891E-002
+4.04866486649E+009, -4.44283054763E-002, -5.76695069664E-002
+4.04868486849E+009, -4.48471701787E-002, -5.73543765350E-002
+4.04870487049E+009, -4.52789165485E-002, -5.70297970826E-002
+4.04872487249E+009, -4.56794266352E-002, -5.67146598555E-002
+4.04874487449E+009, -4.60565620317E-002, -5.64007441742E-002
+4.04876487649E+009, -4.64816493071E-002, -5.60464538049E-002
+4.04878487849E+009, -4.68780751661E-002, -5.57043075842E-002
+4.04880488049E+009, -4.72840263107E-002, -5.53346591373E-002
+4.04882488249E+009, -4.76980607055E-002, -5.50073121476E-002
+4.04884488449E+009, -4.80596802898E-002, -5.46963106129E-002
+4.04886488649E+009, -4.84568116311E-002, -5.43259834942E-002
+4.04888488849E+009, -4.88204046387E-002, -5.39674397215E-002
+4.04890489049E+009, -4.92059838717E-002, -5.36065761311E-002
+4.04892489249E+009, -4.95913502709E-002, -5.32394597159E-002
+4.04894489449E+009, -5.00016174110E-002, -5.28914122812E-002
+4.04896489649E+009, -5.03662427837E-002, -5.25191215745E-002
+4.04898489849E+009, -5.07241040778E-002, -5.21914932444E-002
+4.04900490049E+009, -5.10819197266E-002, -5.18126710204E-002
+4.04902490249E+009, -5.14875144428E-002, -5.14434855689E-002
+4.04904490449E+009, -5.18226098139E-002, -5.10690805488E-002
+4.04906490649E+009, -5.21816764986E-002, -5.06573713479E-002
+4.04908490849E+009, -5.26057822216E-002, -5.03019273001E-002
+4.04910491049E+009, -5.29132332923E-002, -4.99419652470E-002
+4.04912491249E+009, -5.32663125476E-002, -4.95512140980E-002
+4.04914491449E+009, -5.36299154585E-002, -4.91372102430E-002
+4.04916491649E+009, -5.39772195310E-002, -4.87558393247E-002
+4.04918491849E+009, -5.43013707228E-002, -4.83659547675E-002
+4.04920492049E+009, -5.46657945784E-002, -4.79616917765E-002
+4.04922492249E+009, -5.50120333763E-002, -4.75916234100E-002
+4.04924492449E+009, -5.53649654565E-002, -4.71913207073E-002
+4.04926492649E+009, -5.56870006173E-002, -4.67836272483E-002
+4.04928492849E+009, -5.60199452641E-002, -4.63601625308E-002
+4.04930493049E+009, -5.63510580163E-002, -4.59498253723E-002
+4.04932493249E+009, -5.66571634009E-002, -4.55713919985E-002
+4.04934493449E+009, -5.69744618219E-002, -4.51549868272E-002
+4.04936493649E+009, -5.72952843695E-002, -4.47700862179E-002
+4.04938493849E+009, -5.76533904007E-002, -4.43354181386E-002
+4.04940494049E+009, -5.79522761941E-002, -4.39330022924E-002
+4.04942494249E+009, -5.82454765276E-002, -4.34861619477E-002
+4.04944494449E+009, -5.85453453493E-002, -4.30652364170E-002
+4.04946494649E+009, -5.88988360993E-002, -4.26324738015E-002
+4.04948494849E+009, -5.91721101932E-002, -4.22174071476E-002
+4.04950495050E+009, -5.94564984322E-002, -4.17833188051E-002
+4.04952495250E+009, -5.97888032495E-002, -4.13793852161E-002
+4.04954495450E+009, -6.00629333929E-002, -4.09242006523E-002
+4.04956495650E+009, -6.03272606144E-002, -4.04906009021E-002
+4.04958495850E+009, -6.06375418915E-002, -4.00388108719E-002
+4.04960496050E+009, -6.08870086660E-002, -3.96480350763E-002
+4.04962496250E+009, -6.12116439573E-002, -3.91806092675E-002
+4.04964496450E+009, -6.14856404320E-002, -3.87570005941E-002
+4.04966496650E+009, -6.17674843605E-002, -3.83109890030E-002
+4.04968496850E+009, -6.20328503589E-002, -3.78516083006E-002
+4.04970497050E+009, -6.23218126163E-002, -3.73846861101E-002
+4.04972497250E+009, -6.25644761904E-002, -3.69549415048E-002
+4.04974497450E+009, -6.28451145216E-002, -3.65131645708E-002
+4.04976497650E+009, -6.31081958288E-002, -3.60647408673E-002
+4.04978497850E+009, -6.33461751669E-002, -3.56063012740E-002
+4.04980498050E+009, -6.35790816739E-002, -3.51249334532E-002
+4.04982498250E+009, -6.38227509154E-002, -3.46795301045E-002
+4.04984498450E+009, -6.40572840869E-002, -3.41907264186E-002
+4.04986498650E+009, -6.43078192187E-002, -3.37396022434E-002
+4.04988498850E+009, -6.45550528529E-002, -3.32841779969E-002
+4.04990499050E+009, -6.47818393068E-002, -3.28222894565E-002
+4.04992499250E+009, -6.50117687525E-002, -3.23510003463E-002
+4.04994499450E+009, -6.52244618704E-002, -3.18770692048E-002
+4.04996499650E+009, -6.54906805912E-002, -3.14170562849E-002
+4.04998499850E+009, -6.56980866224E-002, -3.09634343096E-002
+4.05000500050E+009, -6.59463269461E-002, -3.04510020249E-002
+4.05002500250E+009, -6.61422731273E-002, -3.00055354984E-002
+4.05004500450E+009, -6.63516327405E-002, -2.95165090207E-002
+4.05006500650E+009, -6.65503577378E-002, -2.90476568056E-002
+4.05008500850E+009, -6.67511723488E-002, -2.85390921031E-002
+4.05010501050E+009, -6.69616766158E-002, -2.80819239586E-002
+4.05012501250E+009, -6.71544735383E-002, -2.75748812301E-002
+4.05014501450E+009, -6.73539173173E-002, -2.71053533013E-002
+4.05016501650E+009, -6.75375160470E-002, -2.66421733189E-002
+4.05018501850E+009, -6.77413419675E-002, -2.61202995584E-002
+4.05020502050E+009, -6.79159244928E-002, -2.56578574952E-002
+4.05022502250E+009, -6.80988692182E-002, -2.51520133927E-002
+4.05024502450E+009, -6.82560527531E-002, -2.46636996898E-002
+4.05026502650E+009, -6.84483442988E-002, -2.41889670583E-002
+4.05028502850E+009, -6.86250588217E-002, -2.36809336365E-002
+4.05030503050E+009, -6.87751250784E-002, -2.31864395111E-002
+4.05032503250E+009, -6.89207604420E-002, -2.26818461329E-002
+4.05034503450E+009, -6.90911029023E-002, -2.21676777873E-002
+4.05036503650E+009, -6.92407637602E-002, -2.16772557062E-002
+4.05038503850E+009, -6.93933097804E-002, -2.11951050024E-002
+4.05040504050E+009, -6.95598680214E-002, -2.06951705641E-002
+4.05042504250E+009, -6.97096806142E-002, -2.02177572384E-002
+4.05044504450E+009, -6.98700493037E-002, -1.96953249078E-002
+4.05046504650E+009, -6.99862001146E-002, -1.92123278780E-002
+4.05048504850E+009, -7.01108107709E-002, -1.86927126148E-002
+4.05050505051E+009, -7.02353311807E-002, -1.81798872158E-002
+4.05052505251E+009, -7.03572318031E-002, -1.76968086828E-002
+4.05054505451E+009, -7.04784175493E-002, -1.71743253067E-002
+4.05056505651E+009, -7.06259593854E-002, -1.66666194595E-002
+4.05058505851E+009, -7.06982027447E-002, -1.61536313546E-002
+4.05060506051E+009, -7.08028675330E-002, -1.56530158610E-002
+4.05062506251E+009, -7.09240236235E-002, -1.51182613216E-002
+4.05064506451E+009, -7.10427908220E-002, -1.46333232993E-002
+4.05066506651E+009, -7.11606440871E-002, -1.41193195151E-002
+4.05068506851E+009, -7.12528540192E-002, -1.36055411804E-002
+4.05070507051E+009, -7.13445230842E-002, -1.30900484421E-002
+4.05072507251E+009, -7.14041892774E-002, -1.25590914509E-002
+4.05074507451E+009, -7.14833563997E-002, -1.20687031697E-002
+4.05076507651E+009, -7.16031065244E-002, -1.15564806536E-002
+4.05078507851E+009, -7.16755196820E-002, -1.10473147890E-002
+4.05080508051E+009, -7.17763557264E-002, -1.05043520231E-002
+4.05082508251E+009, -7.18287983123E-002, -1.00021721235E-002
+4.05084508451E+009, -7.18830506037E-002, -9.48242128535E-003
+4.05086508651E+009, -7.19334854671E-002, -8.96119342677E-003
+4.05088508851E+009, -7.19985030133E-002, -8.45758329459E-003
+4.05090509051E+009, -7.20588519140E-002, -7.92646370374E-003
+4.05092509251E+009, -7.21277322132E-002, -7.41469730830E-003
+4.05094509451E+009, -7.21672043644E-002, -6.88254478038E-003
+4.05096509651E+009, -7.22216422778E-002, -6.39027952350E-003
+4.05098509851E+009, -7.22644415630E-002, -5.85076313292E-003
+4.05100510051E+009, -7.23017637376E-002, -5.34768845317E-003
+4.05102510251E+009, -7.23407443643E-002, -4.82160035228E-003
+4.05104510451E+009, -7.23593669149E-002, -4.30290325543E-003
+4.05106510651E+009, -7.23978412729E-002, -3.79621240335E-003
+4.05108510851E+009, -7.24298165968E-002, -3.25904074449E-003
+4.05110511051E+009, -7.24309101070E-002, -2.73594090573E-003
+4.05112511251E+009, -7.24202053791E-002, -2.19663792843E-003
+4.05114511451E+009, -7.24566283472E-002, -1.68036280027E-003
+4.05116511651E+009, -7.24540946369E-002, -1.19306470944E-003
+4.05118511851E+009, -7.24732527831E-002, -6.70857488576E-004
+4.05120512051E+009, -7.24830662973E-002, -1.27203618639E-004
+4.05122512251E+009, -7.24614927985E-002, +3.93058592858E-004
+4.05124512451E+009, -7.24575027068E-002, +9.29586885302E-004
+4.05126512651E+009, -7.24455381769E-002, +1.41226426650E-003
+4.05128512851E+009, -7.24378431656E-002, +1.94447370262E-003
+4.05130513051E+009, -7.23946029619E-002, +2.45784480146E-003
+4.05132513251E+009, -7.24226311536E-002, +2.95839785285E-003
+4.05134513451E+009, -7.23799107486E-002, +3.50711233864E-003
+4.05136513651E+009, -7.23518684740E-002, +4.01303533614E-003
+4.05138513851E+009, -7.23190794842E-002, +4.50993933152E-003
+4.05140514051E+009, -7.22622305745E-002, +5.04340629887E-003
+4.05142514251E+009, -7.22182813351E-002, +5.55939466185E-003
+4.05144514451E+009, -7.22100257991E-002, +6.12714958215E-003
+4.05146514651E+009, -7.21530390874E-002, +6.62828267716E-003
+4.05148514851E+009, -7.20864589114E-002, +7.16832049994E-003
